DateTime,EuroBuyAtUSD,EuroSellAtUSD,VolumeTrade
20180903 224005913,1.1595799999999998,1.15961,0
20180906 104811920,1.16408,1.1641299999999999,0
20180925 101440513,1.1788299999999998,1.17888,0
20180920 105627360,1.17462,1.17466,0
20180925 105845243,1.17868,1.17875,0
20180926 091504823,1.17313,1.17315,0
20180911 040519960,1.1632,1.16323,0
20180910 003402727,1.1544,1.15444,0
20180919 002523593,1.16767,1.1677,0
20180905 035018923,1.1551200000000001,1.1551799999999999,0
20180910 025223953,1.1530799999999999,1.15313,0
20180905 113056860,1.1609399999999999,1.16099,0
20180925 111352490,1.1776200000000001,1.17767,0
20180905 145347333,1.16232,1.16236,0
20180916 232336430,1.1632200000000001,1.16326,0
20180905 113147860,1.16099,1.16104,0
20180914 042606770,1.17136,1.1714200000000001,0
20180924 011305510,1.17448,1.17452,0
20180903 023037080,1.16051,1.1605299999999998,0
20180905 151118080,1.1625,1.16254,0
20180919 104831020,1.16699,1.16703,0
20180903 084355280,1.16153,1.16156,0
20180906 001044007,1.16337,1.16339,0
20180911 055212677,1.1597,1.15974,0
20180918 110808183,1.16901,1.16903,0
20180913 141342637,1.1687299999999998,1.16877,0
20180904 115126320,1.15666,1.15669,0
20180917 085750627,1.16822,1.16825,0
20180927 151923607,1.16516,1.1651799999999999,0
20180921 050526467,1.17899,1.17903,0
20180907 064636237,1.16359,1.16364,0
20180924 210735603,1.17518,1.17521,0
20180903 084053780,1.16123,1.1612799999999999,0
20180906 044334983,1.16369,1.1637,0
20180928 010225280,1.1643700000000001,1.16442,0
20180904 103439067,1.1541299999999999,1.1541700000000001,0
20180911 115508613,1.1584299999999998,1.15847,0
20180926 152921030,1.17547,1.17553,0
20180913 083423700,1.16355,1.16359,0
20180919 045429577,1.17018,1.17021,0
20180928 113542203,1.16182,1.16185,0
20180930 232357650,1.15941,1.15946,0
20180924 040221753,1.1750200000000002,1.17505,0
20180918 022314237,1.17089,1.1709200000000002,0
20180904 091709077,1.15503,1.15506,0
20180930 194526177,1.16044,1.1604700000000001,0
20180907 105358197,1.15867,1.1587100000000001,0
20180903 094305520,1.16098,1.16101,0
20180905 200401290,1.16448,1.1645299999999998,0
20180926 032245117,1.1772799999999999,1.17731,0
20180918 024155237,1.1703700000000001,1.17041,0
20180903 020223087,1.16136,1.1614,0
20180906 134703897,1.16178,1.16183,0
20180904 121106317,1.1567399999999999,1.15678,0
20180924 145927167,1.17573,1.17577,0
20180904 103704317,1.15399,1.15402,0
20180926 154409527,1.17516,1.17517,0
20180927 065245420,1.17153,1.17156,0
20180906 024146487,1.16238,1.16242,0
20180919 221635690,1.16805,1.16809,0
20180917 094647107,1.1690200000000002,1.16906,0
20180928 104201710,1.1591,1.15914,0
20180928 164518667,1.16026,1.1603299999999999,0
