DateTime,EuroBuyAtUSD,EuroSellAtUSD,VolumeTrade
20180914 054523760,1.1704299999999999,1.17048,0
20180926 162437023,1.17432,1.17438,0
20180919 104649287,1.1670399999999999,1.1671,0
20180920 083647377,1.17675,1.17678,0
20180930 210955667,1.16048,1.1605299999999998,0
20180925 055536033,1.17672,1.17674,0
20180918 064935460,1.16803,1.16805,0
20180930 193431427,1.1607299999999998,1.16077,0
20180920 043810140,1.16973,1.1697799999999998,0
20180918 004825750,1.16946,1.1694799999999999,0
20180926 203429493,1.1755,1.1755200000000001,0
20180918 155116903,1.1666100000000001,1.16665,0
20180920 174638540,1.17743,1.17773,0
20180912 135851107,1.16394,1.16396,0
20180919 174043227,1.1671799999999999,1.16749,0
20180906 053504227,1.16266,1.16267,0
20180917 152201317,1.16839,1.16842,0
20180928 040428273,1.1617,1.16173,0
20180928 072443737,1.15805,1.15808,0
20180918 141608663,1.16682,1.16686,0
20180910 132402097,1.15973,1.15977,0
20180918 031400233,1.16848,1.16852,0
20180921 041442220,1.1779,1.17795,0
20180927 051906680,1.17183,1.17188,0
20180926 090156827,1.17377,1.17381,0
20180924 041249737,1.17533,1.17537,0
20180910 051700927,1.15775,1.15778,0
20180905 144812083,1.16231,1.16235,0
20180930 213308413,1.15957,1.15963,0
20180904 003212147,1.16032,1.1603700000000001,0
20180913 102138917,1.16865,1.16867,0
20180905 103017883,1.16185,1.1619,0
20180927 135504367,1.16638,1.16642,0
20180912 121639623,1.1627,1.16275,0
20180924 031247493,1.1740899999999999,1.17412,0
20180913 145508383,1.1691,1.16914,0
20180912 140413607,1.1635799999999998,1.16361,0
20180906 133641647,1.16143,1.1614799999999998,0
20180917 125701333,1.16908,1.16911,0
20180904 080839600,1.15608,1.15612,0
20180917 054109883,1.1652,1.16524,0
20180906 030503980,1.16156,1.1616,0
20180905 112434110,1.16115,1.16121,0
20180924 182421127,1.17479,1.17488,0
20180919 120143513,1.1686299999999998,1.16867,0
20180919 064043300,1.16927,1.16931,0
20180907 084329733,1.15941,1.15949,0
20180925 102152247,1.17878,1.17882,0
20180914 031422027,1.1703700000000001,1.17038,0
20180912 094335143,1.15946,1.1595,0
20180928 150001680,1.16103,1.16107,0
20180903 022854830,1.1606299999999998,1.16067,0
20180927 085804653,1.16756,1.1675799999999998,0
20180925 102744497,1.17885,1.17889,0
20180919 105356020,1.16703,1.16708,0
20180920 042014910,1.17006,1.17009,0
20180917 081840867,1.1669399999999999,1.16696,0
20180927 073513913,1.17061,1.17064,0
20180920 012607167,1.16802,1.1680700000000002,0
20180918 132114170,1.16642,1.16646,0
20180904 084627597,1.1566299999999998,1.15667,0
20180924 125730667,1.17651,1.1765299999999999,0
20180907 075609977,1.16133,1.1613799999999999,0
20180927 100827893,1.16955,1.1696,0
20180927 045900933,1.17113,1.17117,0
20180913 052608717,1.16171,1.16175,0
20180926 005447387,1.1764700000000001,1.17651,0
20180917 050328387,1.16508,1.1651200000000002,0
