DateTime,EuroBuyAtUSD,EuroSellAtUSD,VolumeTrade
20180906 204917833,1.16231,1.16235,0
20180926 145426533,1.1744700000000001,1.1745299999999999,0
20180903 121139000,1.1617,1.16174,0
20180921 030420477,1.17965,1.1797,0
20180927 064346437,1.17149,1.1715200000000001,0
20180925 111356490,1.17763,1.1776799999999998,0
20180910 135924840,1.15964,1.15967,0
20180926 143311037,1.17635,1.1764,0
20180917 043403140,1.16584,1.16588,0
20180918 022138253,1.17105,1.17111,0
20180910 041503687,1.15651,1.15656,0
20180926 225719227,1.1745299999999999,1.17455,0
20180917 102701600,1.1693,1.16935,0
20180906 091134433,1.16374,1.1637600000000001,0
20180904 194720240,1.15844,1.1585,0
20180919 083144787,1.16677,1.1668100000000001,0
20180917 223237013,1.16773,1.16777,0
20180911 010605227,1.15993,1.1599700000000002,0
20180927 164309343,1.16421,1.16424,0
20180928 074254733,1.15834,1.15836,0
20180919 191602713,1.16696,1.167,0
20180907 150711907,1.1562700000000001,1.15632,0
20180914 073855747,1.16975,1.1698,0
20180919 050116060,1.1699899999999999,1.17003,0
20180926 104013063,1.17418,1.17421,0
20180911 101957643,1.1593799999999999,1.15943,0
20180927 152828103,1.16537,1.1654,0
20180911 123542107,1.1592799999999999,1.15931,0
20180905 200426037,1.1645299999999998,1.16457,0
20180906 154801630,1.16231,1.16235,0
20180926 143408537,1.17612,1.17619,0
20180924 104439687,1.17795,1.17798,0
20180920 083341360,1.17679,1.17685,0
20180906 180501360,1.16234,1.1624,0
20180903 110326510,1.16218,1.16222,0
20180905 053652157,1.1581299999999999,1.15818,0
20180918 093703193,1.17145,1.1714799999999999,0
20180924 022001267,1.17288,1.1729399999999999,0
20180905 165340567,1.1631200000000002,1.16319,0
20180921 080057697,1.17588,1.17592,0
20180920 094941350,1.17526,1.17529,0
20180911 083335147,1.15828,1.1583299999999999,0
20180928 112549207,1.16228,1.16232,0
20180913 142309137,1.16876,1.1688,0
20180911 132529363,1.15889,1.15893,0
20180919 063821067,1.16944,1.1694799999999999,0
20180918 193652627,1.16788,1.16796,0
20180903 064748797,1.1615799999999998,1.1616,0
20180905 104641883,1.16225,1.16228,0
20180913 193040343,1.16915,1.16919,0
20180912 120653623,1.16267,1.1627100000000001,0
20180913 081326957,1.16183,1.1618700000000002,0
20180912 125644117,1.16264,1.16269,0
20180921 075249950,1.17628,1.17632,0
20180904 133358290,1.15784,1.15788,0
20180924 165311387,1.1747299999999998,1.17478,0
20180903 040657567,1.16103,1.16107,0
20180927 212354060,1.16411,1.1641299999999999,0
20180909 223829997,1.1552200000000001,1.15523,0
20180907 120930197,1.15665,1.1567100000000001,0
20180920 105740360,1.17524,1.17529,0
20180920 101702863,1.1757600000000001,1.17577,0
20180919 005643590,1.16741,1.16745,0
20180906 030719980,1.16206,1.1621,0
20180917 101649600,1.16897,1.16901,0
20180919 003441357,1.16751,1.16755,0
20180919 032722320,1.1693799999999999,1.1694200000000001,0
20180926 093233823,1.1729399999999999,1.17297,0
20180926 110057310,1.17459,1.1746299999999998,0
20180904 131326560,1.15765,1.15767,0
20180928 083245727,1.15808,1.15812,0
20180926 154748027,1.17524,1.17529,0
20180917 212955523,1.16783,1.16787,0
20180914 113315217,1.1663700000000001,1.1664,0
20180926 062930343,1.17559,1.17564,0
20180907 025531773,1.16428,1.1643299999999999,0
20180906 133407897,1.16164,1.16167,0
20180907 083851733,1.15829,1.15835,0
20180924 092831697,1.18059,1.18062,0
20180912 062540420,1.15921,1.15924,0
20180917 032600400,1.16315,1.16319,0
20180912 072043927,1.15765,1.1576799999999998,0
20180924 174255380,1.1749100000000001,1.1753200000000001,0
20180906 202435103,1.16157,1.16163,0
20180905 070528897,1.15943,1.15947,0
20180921 042926970,1.17945,1.17949,0
20180905 092319143,1.16282,1.16286,0
20180912 072225160,1.15785,1.15788,0
20180911 095043137,1.1577899999999999,1.15782,0
20180912 045114687,1.15844,1.15847,0
20180926 063129093,1.17564,1.1756799999999998,0
20180914 122346960,1.16309,1.16313,0
20180928 111644207,1.16267,1.16272,0
20180903 150639477,1.16174,1.1617600000000001,0
20180928 030431267,1.16211,1.16215,0
20180916 202108450,1.1627299999999998,1.16278,0
20180927 031649963,1.16915,1.16919,0
20180904 023042647,1.1581299999999999,1.15815,0
20180905 003612700,1.15943,1.15949,0
20180906 154424130,1.1624,1.16244,0
20180925 054303033,1.17629,1.1763299999999999,0
20180903 090601777,1.16054,1.16058,0
20180905 023731433,1.15719,1.15723,0
20180927 153947103,1.1647100000000001,1.16475,0
20180911 031449953,1.1633,1.1633200000000001,0
20180924 203915357,1.1754,1.17546,0
20180921 132326663,1.17448,1.17452,0
20180927 033811943,1.1708399999999999,1.17086,0
20180920 104814593,1.1756,1.17563,0
20180918 030134500,1.16943,1.16949,0
20180906 093205430,1.16336,1.16337,0
20180911 110816887,1.1576899999999999,1.15774,0
20180907 070851483,1.16144,1.16151,0
20180920 030353903,1.16868,1.16872,0
20180928 161107420,1.16093,1.16096,0
20180919 110823270,1.16809,1.16813,0
20180925 111049490,1.17804,1.17808,0
20180925 122014480,1.1770200000000002,1.17708,0
20180924 101043940,1.17929,1.17933,0
20180907 130617423,1.1555600000000001,1.15562,0
20180912 134613377,1.16354,1.16359,0
20180911 092520390,1.15825,1.15829,0
20180911 093114387,1.1581,1.1581299999999999,0
20180928 111559707,1.1623299999999999,1.16236,0
20180927 014024457,1.17041,1.17044,0
20180917 063305627,1.1658600000000001,1.16592,0
20180917 161241060,1.16854,1.16858,0
20180926 131432047,1.17592,1.17598,0
20180927 062543923,1.17117,1.17121,0
20180903 224403163,1.1596799999999998,1.15971,0
20180913 124303400,1.16815,1.16819,0
20180919 060316553,1.1693799999999999,1.1694,0
20180926 223420980,1.17462,1.17464,0
20180924 010347260,1.17468,1.1747299999999998,0
20180904 002652150,1.16,1.16004,0
20180909 232542237,1.1549399999999999,1.155,0
20180907 054040497,1.16422,1.16426,0
20180917 083201113,1.16741,1.16744,0
20180920 062404377,1.17101,1.17105,0
20180911 154446573,1.1587100000000001,1.15875,0
20180920 071746637,1.17184,1.17188,0
20180919 101025527,1.16546,1.1655,0
20180917 085624877,1.16798,1.16803,0
20180911 104437877,1.1584299999999998,1.15847,0
20180913 032920253,1.1616799999999998,1.16175,0
20180928 030902017,1.1615799999999998,1.16161,0
20180906 142957140,1.1624299999999999,1.1624700000000001,0
20180904 092004577,1.1552200000000001,1.1552799999999999,0
20180920 092021620,1.1764700000000001,1.17651,0
20180927 023518200,1.17035,1.17038,0
20180903 220805667,1.1601,1.16015,0
20180909 205710510,1.15615,1.15619,0
20180917 081055617,1.16723,1.16726,0
20180913 100039687,1.16897,1.16903,0
20180918 080324953,1.17041,1.1704299999999999,0
20180904 212530727,1.15953,1.15957,0
20180913 145830130,1.16917,1.1692,0
20180906 143124140,1.16319,1.16323,0
20180925 080816013,1.17824,1.1782700000000002,0
20180918 085800697,1.17032,1.17036,0
20180920 072952370,1.17282,1.17286,0
20180919 160905237,1.16727,1.16731,0
20180917 083930627,1.16772,1.1677600000000001,0
20180928 031923513,1.16259,1.1626,0
20180928 022033770,1.16381,1.16385,0
20180910 055045423,1.1577,1.15774,0
20180905 021320937,1.1586299999999998,1.15866,0
20180914 064921753,1.17021,1.17025,0
20180907 121459683,1.15696,1.15701,0
20180910 203438273,1.1593799999999999,1.1594200000000001,0
20180919 192058463,1.16709,1.16715,0
20180923 200503550,1.17487,1.17492,0
20180917 093843857,1.16897,1.1690200000000002,0
20180907 035056517,1.16434,1.1643700000000001,0
20180913 223854063,1.1693,1.16934,0
20180919 122350277,1.16822,1.1682700000000001,0
20180917 024126903,1.16305,1.1631,0
20180905 183406550,1.1631799999999999,1.16321,0
20180920 202519020,1.1783299999999999,1.1783700000000001,0
20180912 145413350,1.1632799999999999,1.16331,0
20180919 011639837,1.1675799999999998,1.16762,0
20180916 210031213,1.16306,1.16311,0
20180925 085201757,1.17739,1.17741,0
20180926 142413537,1.17661,1.17668,0
20180917 032122150,1.16298,1.163,0
20180914 120850710,1.16462,1.16466,0
20180930 230244903,1.15953,1.1595799999999998,0
20180904 205644730,1.1585,1.15855,0
20180904 220056470,1.15943,1.1594799999999998,0
20180911 145241080,1.15854,1.15858,0
20180927 125105873,1.16819,1.16825,0
20180918 030908733,1.1682,1.16822,0
20180924 085951200,1.1752200000000002,1.17526,0
20180912 213721790,1.1637,1.16374,0
20180925 110044507,1.17842,1.17845,0
20180911 140014090,1.1592,1.15923,0
20180917 050326903,1.16509,1.16513,0
20180919 100733027,1.16615,1.16618,0
20180919 223259937,1.16811,1.16815,0
20180926 083329830,1.1736,1.17364,0
20180906 173024117,1.16202,1.16231,0
20180911 120324127,1.15895,1.15896,0
20180919 013125337,1.16822,1.16826,0
20180927 030046947,1.17111,1.17113,0
20180904 060546853,1.15601,1.15606,0
20180927 093307650,1.16785,1.16788,0
20180906 143948407,1.16264,1.16267,0
20180921 025918230,1.1783700000000001,1.17841,0
20180930 203609670,1.16096,1.16099,0
20180926 132046043,1.17606,1.1761,0
20180904 081617587,1.15592,1.15595,0
20180907 075642227,1.1613200000000001,1.16135,0
20180926 115131557,1.17499,1.17503,0
20180926 040747610,1.1769100000000001,1.17692,0
20180927 094512663,1.1676600000000001,1.16769,0
20180906 040146223,1.16242,1.16246,0
20180928 082524227,1.15784,1.15788,0
20180928 013555777,1.16457,1.16459,0
20180917 154355563,1.16848,1.16851,0
20180925 015522067,1.1747,1.1747299999999998,0
20180926 034625863,1.1767299999999998,1.17676,0
20180919 071401547,1.16793,1.16794,0
20180928 031615013,1.16246,1.16249,0
20180921 105034680,1.1758,1.17584,0
20180920 121751833,1.1741700000000002,1.17421,0
20180918 021403240,1.1712,1.1712200000000001,0
20180928 055322747,1.15988,1.15992,0
20180917 231706510,1.16963,1.16965,0
20180912 094335143,1.15946,1.1595,0
20180907 114114187,1.15723,1.15727,0
20180921 042610220,1.1785700000000001,1.17862,0
20180914 100416227,1.1668399999999999,1.16688,0
20180912 222335033,1.16352,1.16354,0
20180911 110430373,1.15815,1.15819,0
20180926 151738780,1.1760899999999999,1.17615,0
20180906 101827440,1.16364,1.1636799999999998,0
20180928 050357250,1.16075,1.16079,0
20180926 182108260,1.17446,1.1745,0
20180907 050748503,1.16432,1.16436,0
20180918 071259957,1.16867,1.16872,0
20180903 030153843,1.16062,1.16068,0
20180920 142038567,1.1770100000000001,1.17705,0
20180924 022122000,1.17277,1.1728100000000001,0
20180926 185236507,1.17511,1.17515,0
20180913 194216590,1.1691200000000002,1.16915,0
20180926 061233347,1.1760899999999999,1.17614,0
20180912 135248607,1.16364,1.1636799999999998,0
20180926 044238357,1.17693,1.17696,0
20180924 222053843,1.17313,1.17319,0
20180911 134212360,1.1592799999999999,1.1593200000000001,0
20180917 085457360,1.16736,1.1674200000000001,0
20180912 222445283,1.1634799999999998,1.16352,0
20180905 024416433,1.15735,1.1573799999999999,0
20180930 223715657,1.1599899999999999,1.16002,0
20180926 071053090,1.1747,1.17474,0
20180913 223512580,1.16934,1.1693799999999999,0
20180907 102941467,1.1575,1.15754,0
20180904 000903653,1.15993,1.15996,0
20180924 105810933,1.17882,1.17885,0
20180917 072245137,1.16587,1.16591,0
20180911 091033890,1.15854,1.15858,0
20180913 053010483,1.1617,1.16174,0
20180919 182255220,1.16701,1.16711,0
20180928 074537483,1.15754,1.1575799999999998,0
20180924 051922977,1.1770200000000002,1.1770399999999999,0
20180912 051442697,1.15904,1.15905,0
20180924 222051843,1.17311,1.17316,0
20180919 091328530,1.16705,1.1671,0
20180910 090815140,1.16111,1.16116,0
20180914 045543517,1.17059,1.1706299999999998,0
20180913 095923937,1.1692200000000001,1.16927,0
20180924 184215373,1.17488,1.17498,0
20180904 021914633,1.1597899999999999,1.1598,0
20180906 092056180,1.1633799999999999,1.16341,0
20180919 101245273,1.16582,1.16588,0
20180918 045850473,1.1689100000000001,1.16893,0
20180904 015541387,1.1604299999999999,1.1604700000000001,0
20180906 014728493,1.16208,1.16212,0
20180917 105350347,1.16886,1.1689,0
20180925 032437553,1.1752799999999999,1.1753200000000001,0
20180904 105552313,1.1555799999999998,1.15562,0
20180925 032452303,1.17518,1.1752200000000002,0
20180925 035752297,1.17696,1.17698,0
20180917 194341283,1.16679,1.16683,0
20180910 144113083,1.15957,1.15963,0
20180907 124758943,1.1559700000000002,1.156,0
20180911 020151230,1.16117,1.16123,0
20180905 205353297,1.1641700000000001,1.16421,0
20180914 030413030,1.1702,1.1702299999999999,0
20180925 135450470,1.1762299999999999,1.17626,0
20180910 050820180,1.1574200000000001,1.15746,0
20180910 102412393,1.16078,1.1608100000000001,0
20180913 100925420,1.16851,1.16855,0
20180925 035656797,1.1767100000000001,1.1767299999999998,0
20180911 103641393,1.15885,1.15887,0
20180906 014730743,1.16208,1.16211,0
20180906 012202497,1.1631799999999999,1.16321,0
20180903 085847777,1.16058,1.16062,0
20180910 121622123,1.16025,1.16029,0
20180925 072031287,1.17661,1.17664,0
20180928 025003267,1.16305,1.16311,0
20180921 105402447,1.17595,1.1759899999999999,0
20180914 062108257,1.1696,1.16964,0
20180917 124440350,1.16887,1.16888,0
20180921 105444180,1.17602,1.17606,0
20180907 054553247,1.1643,1.16434,0
20180924 105121187,1.17861,1.17865,0
20180919 041458817,1.1705299999999998,1.17058,0
20180914 060619257,1.1698,1.16984,0
20180917 110211597,1.16907,1.16911,0
20180928 023450270,1.1628399999999999,1.16286,0
20180921 155918147,1.1749399999999999,1.175,0
20180927 115319380,1.16714,1.16717,0
20180921 060430460,1.1778600000000001,1.17791,0
20180904 133250790,1.15796,1.15801,0
20180911 105612373,1.15851,1.15855,0
20180907 022609277,1.16395,1.164,0
20180903 104645763,1.16203,1.1620700000000002,0
20180924 090449950,1.1779700000000002,1.178,0
20180911 144455583,1.15866,1.15869,0
20180912 101104903,1.16149,1.16154,0
20180920 050005637,1.16917,1.16919,0
20180919 130750757,1.1678600000000001,1.1679,0
20180927 032622960,1.16933,1.1693799999999999,0
20180904 023700630,1.15783,1.15788,0
20180928 010034030,1.1646299999999998,1.16465,0
20180917 090106627,1.16851,1.16855,0
20180907 130539423,1.15572,1.15578,0
20180906 200751590,1.16193,1.16198,0
20180913 094114923,1.16982,1.1698600000000001,0
20180910 101546127,1.16075,1.16077,0
20180911 022910710,1.16202,1.16205,0
20180928 062319490,1.15905,1.1591,0
20180917 102517100,1.16914,1.16917,0
20180928 121815200,1.16218,1.16222,0
20180920 060515380,1.17006,1.1701,0
20180917 195201283,1.16677,1.16682,0
20180920 123950580,1.17549,1.17553,0
20180917 112039093,1.16875,1.1688,0
20180920 031743150,1.16967,1.1697,0
20180907 031833020,1.16347,1.16351,0
20180928 030955017,1.16195,1.162,0
20180913 103606680,1.16821,1.16824,0
20180917 151209317,1.16846,1.1685,0
20180904 092008577,1.15523,1.15527,0
20180917 063008377,1.1658,1.16584,0
20180926 135041790,1.17682,1.17686,0
20180909 174114540,1.1552,1.15539,0
20180925 030608307,1.1755799999999998,1.17561,0
20180919 095251777,1.1662700000000001,1.1663,0
20180905 091348143,1.16169,1.16175,0
20180907 093414210,1.15777,1.15783,0
20180905 093341127,1.16211,1.16214,0
20180906 105235687,1.16416,1.1642,0
20180919 180918970,1.16719,1.1673,0
20180904 200844487,1.15822,1.15828,0
20180907 021637280,1.1635799999999998,1.16362,0
20180920 105232610,1.1755200000000001,1.17555,0
20180905 171506813,1.16329,1.16337,0
20180930 212015417,1.16025,1.16029,0
20180920 032604400,1.16945,1.16949,0
20180905 113345127,1.16146,1.16152,0
20180925 080511017,1.17804,1.17808,0
20180918 105305183,1.17001,1.17004,0
20180910 081258397,1.15717,1.15721,0
20180924 215525097,1.1743299999999999,1.1743700000000001,0
20180927 191015327,1.16355,1.1635799999999998,0
20180918 030201500,1.16957,1.16962,0
20180921 093803703,1.1742299999999999,1.1742700000000001,0
20180905 101807620,1.16139,1.16144,0
20180912 042550190,1.16012,1.16015,0
20180906 092249930,1.16339,1.1634200000000001,0
20180926 134906290,1.17672,1.17677,0
20180914 032420777,1.17056,1.1706,0
20180925 034838300,1.177,1.1770399999999999,0
20180905 143958833,1.16264,1.16267,0
20180913 191630597,1.16931,1.16937,0
20180907 004732297,1.16269,1.1627299999999998,0
20180920 101510613,1.17567,1.1757,0
20180920 040102897,1.16967,1.1697,0
20180912 020214463,1.15868,1.15872,0
20180927 080402660,1.17077,1.1708,0
20180912 220508787,1.1633799999999999,1.16341,0
20180903 211056190,1.15992,1.1599700000000002,0
20180912 135249873,1.16364,1.1636799999999998,0
20180914 044516517,1.17058,1.1706299999999998,0
20180914 040408273,1.1718,1.17185,0
20180910 113621863,1.16042,1.16046,0
20180906 013041743,1.16255,1.16262,0
20180917 101635850,1.169,1.1690399999999999,0
20180917 091946873,1.1689100000000001,1.1689200000000002,0
20180914 135716197,1.16334,1.1634,0
20180928 103918710,1.15923,1.15927,0
20180904 134555290,1.15775,1.15778,0
20180907 064715237,1.1633200000000001,1.16336,0
20180905 065443397,1.15949,1.15952,0
20180912 112727880,1.16414,1.16418,0
20180914 040739023,1.17174,1.17177,0
20180924 030655247,1.17401,1.17405,0
20180912 063113670,1.15945,1.1595,0
20180925 013755317,1.1742299999999999,1.17426,0
20180918 142605413,1.16685,1.16688,0
20180926 173433017,1.1740899999999999,1.17459,0
20180924 064838733,1.1769100000000001,1.1769399999999999,0
20180909 205223760,1.15625,1.15629,0
20180906 013230243,1.1624700000000001,1.16251,0
20180914 095024980,1.1669200000000002,1.16696,0
